TXKEY,Class
T241506,0
T6834,0
T154768,0
T197190,0
T19377,0
T189734,0
T105238,0
T182305,0
T68595,0
T71613,0
T243145,0
T93142,0
T5574,0
T77514,0
T122686,0
T132288,0
T22168,0
T10976,0
T154952,0
T258466,0
T4353,0
T89661,0
T80061,0
T78669,0
T213682,0
T239882,0
T9132,0
T112761,0
T45241,0
T16141,0
T235835,0
T62610,0
T22053,0
T163133,0
T123664,0
T65913,0
T6991,0
T4000,0
T9128,0
T143697,0
T225808,0
T234337,0
T224666,0
T30737,0
T201165,0
T230340,0
T84452,0
T126976,0
T163338,0
T154944,0
T199613,0
T246658,0
T84064,0
T230721,0
T220558,0
T162690,0
T164903,0
T227022,0
T4847,0
T229213,0
T265993,0
T177438,0
T120621,0
T45170,0
T132574,0
T202910,0
T35584,0
T281426,0
T43227,0
T5485,0
T246387,0
T54044,0
T221070,0
T220250,0
T93985,0
T149882,0
T42552,0
T8451,0
T171335,0
T58639,0
T27702,0
T266028,0
T148588,0
T5139,0
T194799,0
T253265,0
T217280,0
T23279,0
T115864,0
T128713,0
T244944,0
T135381,0
T114410,0
T284206,0
T7170,0
T38200,0
T260227,0
T183414,0
T177160,0
T26975,0
T284528,0
T38520,0
T244196,0
T122688,0
T199937,0
T141869,0
T156425,0
T168606,0
T186141,0
T190477,0
T80260,0
T282311,0
T18074,0
T83682,0
T97453,0
T139667,0
T134330,0
T8354,0
T98464,0
T194223,0
T13509,0
T119021,0
T108456,0
T43117,0
T185408,0
T270538,0
T272837,0
T147776,0
T147864,0
T156002,0
T145385,0
T243439,0
T50459,0
T211077,0
T76749,0
T76547,0
T16390,0
T133747,0
T40077,0
T90687,0
T5159,0
T243394,0
T172637,0
T152352,0
T125655,0
T103493,0
T74183,0
T95756,0
T39529,0
T163465,0
T125848,0
T34229,0
T123666,0
T116251,0
T240822,0
T218365,0
T202982,0
T228644,0
T264179,0
T75650,0
T186891,0
T186753,0
T9011,0
T86205,0
T153417,0
T88615,0
T200290,0
T222003,0
T76964,0
T251798,0
T3191,0
T102423,0
T267796,0
T85884,0
T276930,0
T29995,0
T213601,0
T278589,0
T33484,0
T129383,0
T71695,0
T228066,0
T135716,0
T165211,0
T138497,0
T62884,0
T10428,0
T267113,0
T138678,0
T14148,0
T45528,0
T83990,0
T234422,0
T163713,0
T134938,0
T118695,0
T185860,0
T4857,0
T126343,0
T176388,0
T7657,0
T120920,0
T255116,0
T134011,0
T95221,0
T230144,0
T9552,0
T226621,0
T9662,0
T202745,0
T224244,0
T246252,0
T256144,0
T131364,0
T79968,0
T194500,0
T215100,0
T175577,0
T242893,0
T85271,0
T41182,0
T9609,0
T132565,0
T246689,0
T151935,0
T40693,0
T32261,0
T166573,0
T83545,0
T62577,0
T7542,0
T200696,0
T76208,0
T98021,0
T39427,0
T161825,0
T145741,0
T210425,0
T264028,0
T181837,0
T241147,0
T140558,0
T143990,0
T44387,0
T284523,0
T106573,0
T214497,0
T6732,0
T43931,0
T176322,0
T37276,0
T176774,0
T4499,0
T227207,0
T47305,0
T178469,0
T188489,0
T107764,0
T30518,0
T120900,0
T60503,0
T139915,0
T255672,0
T89169,0
T100053,0
T128308,0
T245939,0
T26084,0
T170784,0
T10167,0
T273916,0
T21778,0
T45938,0
T11899,0
T13781,0
T50230,0
T37621,0
T214386,0
T59337,0
T207926,0
T151521,0
T49352,0
T16119,0
T66436,0
T143464,0
T136459,0
T204967,0
T76145,0
T168757,0
T90006,0
T260637,0
T180895,0
T151808,0
T125679,0
T138261,0
T5817,0
T7769,0
T23721,0
T90230,0
T9021,0
T40252,0
T65770,0
T191819,0
T104961,0
T250089,0
T224939,0
T217206,0
T131870,0
T184727,0
T123536,0
T117790,0
T103649,0
T50360,0
T42517,0
T49348,0
T239073,0
T92256,0
T278344,0
T24820,0
T94535,0
T44865,0
T13573,0
T9346,0
T9215,0
T8429,0
T12442,0
T8985,0
T25507,0
T116960,0
T74783,0
T52943,0
T78840,0
T204705,0
T51048,0
T180719,0
T12519,0
T195290,0
T6099,0
T13169,0
T13326,0
T219780,0
T77594,0
T7420,0
T185888,0
T217689,0
T238009,0
T178965,0
T2864,0
T213300,0
T87846,0
T111733,0
T237918,0
T224877,0
T65262,0
T256873,0
T19705,0
T104374,0
T187386,0
T181142,0
T56681,0
T63532,0
T22709,0
T145451,0
T83032,0
T247876,0
T41770,0
T69431,0
T99209,0
T232738,0
T95909,0
T172688,0
T161989,0
T101978,0
T69118,0
T5773,0
T141376,0
T20379,0
T55210,0
T55689,0
T260061,0
T274479,0
T276918,0
T37713,0
T14936,0
T188044,0
T232756,0
T255769,0
T10261,0
T155005,0
T89988,0
T249547,0
T26197,0
T111372,0
T217917,0
T217394,0
T75503,0
T29784,0
T104381,0
T223506,0
T57095,0
T75973,0
T36636,0
T272693,0
T245214,0
T194111,0
T12458,0
T25579,0
T158002,0
T258455,0
T95781,0
T122072,0
T176207,0
T265621,0
T97204,0
T61332,0
T10065,0
T239654,0
T193509,0
T277447,0
T175377,0
T207585,0
T81948,0
T183819,0
T148608,0
T101977,0
T81876,0
T114764,0
T70057,0
T161683,0
T168081,0
T90982,0
T183377,0
T144768,0
T54529,0
T72663,0
T68446,0
T75812,0
T23038,0
T177105,0
T237995,0
T5434,0
T136709,0
T41838,0
T3991,0
T148132,0
T265956,0
T66931,0
T153909,0
T7852,0
T30437,0
T69049,0
T14139,0
T29551,0
T110945,0
T32676,0
T198012,0
T101314,0
T69835,0
T55429,0
T244036,0
T16025,0
T67663,0
T245831,0
T165198,0
T256216,0
T176519,0
T123116,0
T264685,0
T46666,0
T63871,0
T141609,0
T157058,0
T164592,0
T62656,0
T10255,0
T229531,0
T123035,0
T36615,0
T51901,0
T52263,0
T178634,0
T155730,0
T158577,0
T25020,0
T69836,0
T195819,0
T60032,0
T9890,0
T148072,0
T152380,0
T15438,0
T64814,0
T91078,0
T53386,0
T220629,0
T117485,0
T76579,0
T172061,0
T180957,0
T145006,0
T370,0
T221228,0
T99412,0
T256693,0
T169005,0
T61842,0
T146106,0
T175282,0
T200876,0
T75624,0
T12862,0
T34681,0
T80570,0
T86967,0
T187129,0
T278534,0
T226744,0
T143102,0
T196106,0
T66458,0
T198592,0
T76531,0
T236529,0
T49316,0
T91535,0
T246314,0
T134979,0
T12850,0
T55414,0
T277499,0
T29653,0
T197932,0
T116584,0
T154619,0
T8352,0
T77078,0
T60046,0
T20893,0
T10133,0
T133324,0
T160266,0
T274988,0
T159612,0
T162696,0
T118239,0
T137113,0
T15475,0
T187375,0
T12779,0
T77166,0
T199337,0
T55813,0
T13414,0
T245526,0
T83670,0
T180981,0
T223439,0
T264279,0
T15037,0
T257458,0
T140749,0
T75921,0
T78781,0
T182966,0
T31688,0
T92609,0
T28709,0
T231831,0
T70083,0
T84724,0
T278777,0
T529,0
T77225,0
T119007,0
T223415,0
T20165,0
T184960,0
T163969,0
T241348,0
T106181,0
T245172,0
T82953,0
T65387,0
T71392,0
T192918,0
T236801,0
T143357,0
T186823,0
T261689,0
T242863,0
T87587,0
T135484,0
T238634,0
T125560,0
T246356,0
T11524,0
T172710,0
T111756,0
T228407,0
T103318,0
T239169,0
T114817,0
T217918,0
T249448,0
T142990,0
T9125,0
T113995,0
T9839,0
T29403,0
T198436,0
T62320,0
T99361,0
T118384,0
T133596,0
T67096,0
T4697,0
T250000,0
T225635,0
T86145,0
T55173,0
T272609,0
T51413,0
T24077,0
T2023,0
T84321,0
T109988,0
T157645,0
T104929,0
T272484,0
T163163,0
T205714,0
T84502,0
T108207,0
T132773,0
T197365,0
T123286,0
T221370,0
T11691,0
T12666,0
T37573,0
T219066,0
T149905,0
T269363,0
T150291,0
T215238,0
T5861,0
T154781,0
T243466,0
T76695,0
T240639,0
T60675,0
T240244,0
T47257,0
T172992,0
T144527,0
T118871,0
T50451,0
T207996,0
T103074,0
T260005,0
T99427,0
T64202,0
T250809,0
T93070,0
T145016,0
T125340,0
T54860,0
T172736,0
T70333,0
T26033,0
T46692,0
T180760,0
T9074,0
T109525,0
T9800,0
T260612,0
T241359,0
T283150,0
T28233,0
T55147,0
T37697,0
T185624,0
T64162,0
T259000,0
T175211,0
T5661,0
T225183,0
T228264,0
T180145,0
T6078,0
T190710,0
T105518,0
T77576,0
T230922,0
T262251,0
T207267,0
T68285,0
T14202,0
T132636,0
T150827,0
T5310,0
T108467,0
T218509,0
T168030,0
T200722,0
T236974,0
T158889,0
T88385,0
T123690,0
T244053,0
T251933,0
T246390,0
T183208,0
T269751,0
T83537,0
T182764,0
T6758,0
T135528,0
T235010,0
T222507,0
T180174,0
T111458,0
T133045,0
T237960,0
T134273,0
T236291,0
T9486,0
T244629,0
T39170,0
T6693,0
T136203,0
T21061,0
T78946,0
T174944,0
T203416,0
T51113,0
T144456,0
T256599,0
T256102,0
T141335,0
T53054,0
T145479,0
T40986,0
T43734,0
T134847,0
T13635,0
T191895,0
T267547,0
T261910,0
T53592,0
T143738,0
T19691,0
T8915,0
T41607,0
T154512,0
T113462,0
T70580,0
T139270,0
T69260,0
T102768,0
T145271,0
T275738,0
T134411,0
T79904,0
T138601,0
T16132,0
T62100,0
T20329,0
T176978,0
T205813,0
T257071,0
T12008,0
T168039,0
T81475,0
T225151,0
T50249,0
T17662,0
T201447,0
T229147,0
T80636,0
T222067,0
T249248,0
T68090,0
T57347,0
T89757,0
T67342,0
T252632,0
T76970,0
T172660,0
T151023,0
T216796,0
T80585,0
T230266,0
T41094,0
T182636,0
T253598,0
T23696,0
T84487,0
T136194,0
T50439,0
T54021,0
T226137,0
T139491,0
T204026,0
T138192,0
T27257,0
T206652,0
T14130,0
T145771,0
T220774,0
T16834,0
T230500,0
T62692,0
T111364,0
T50749,0
T72762,0
T211893,0
T206577,0
T182156,0
T179182,0
T71188,0
T106062,0
T147769,0
T6183,0
T220947,0
T141221,0
T88441,0
T272040,0
T149038,0
T196198,0
T221972,0
T24482,0
T48577,0
T139670,0
T100752,0
T4755,0
T163165,0
T91097,0
T242761,0
T59422,0
T30426,0
T58949,0
T27404,0
T111422,0
T274263,0
T5301,0
T69783,0
T268523,0
T5632,0
T106383,0
T64991,0
T123747,0
T146669,0
T268860,0
T91718,0
T40088,0
T253284,0
T158768,0
T278868,0
T66039,0
T200135,0
T239947,0
T83870,0
T232418,0
T171559,0
T223189,0
T22756,0
T95728,0
T195293,0
T253390,0
T64861,0
T237501,0
T274595,0
T57278,0
T216746,0
T19984,0
T239809,0
T67279,0
T256535,0
T12084,0
T188193,0
T108838,0
T107542,0
T336,0
T95120,0
T166963,0
T255248,0
T48380,0
T18767,0
T284753,0
T64176,0
T248917,0
T189017,0
T123859,0
T43743,0
T219727,0
T137727,0
T109274,0
T21415,0
T1729,0
T110966,0
T270485,0
T124955,0
T188659,0
T83337,0
T59025,0
T257987,0
T97342,0
T31946,0
T184021,0
T6574,0
T257368,0
T110863,0
T137683,0
T271944,0
T198129,0
T21331,0
T210860,0
T3487,0
T108747,0
T193435,0
T57036,0
T48603,0
T61689,0
T133005,0
T24204,0
T205749,0
T277902,0
T112616,0
T39875,0
T18855,0
T278647,0
T202391,0
T41864,0
T212736,0
T1636,0
T43674,0
T74167,0
T184972,0
T182723,0
T37666,0
T80908,0
T58778,0
T33424,0
T162823,0
T200892,0
T169931,0
T54571,0
T254572,0
T171746,0
T75315,0
T89646,0
T186089,0
T243215,0
T113057,0
T19267,0
T229719,0
T223221,0
T55590,0
T221866,0
T223492,0
T158895,0
T3162,0
T194251,0
T62652,0
T14141,0
T190732,0
T199067,0
T236184,0
T249738,0
T231226,0
T145041,0
T145563,0
T29679,0
T38346,0
T195630,0
T283263,0
T244851,0
T181181,0
T29856,0
T186314,0
T283169,0
T147771,0
T217841,0
T21185,0
T179510,0
T25559,0
T135121,0
T200073,0
T283462,0
T37069,0
T72432,0
T231533,0
T36928,0
T49202,0
T9939,0
T87387,0
T237577,0
T7293,0
T189553,0
T243217,0
T50775,0
T201988,0
T115274,0
T74014,0
T86969,0
T80925,0
T159154,0
T264948,0
T16553,0
T279200,0
T90956,0
T263272,0
T192589,0
T55612,0
T242283,0
T69745,0
T126839,0
T152884,0
T1381,0
T249044,0
T179933,0
T118724,0
T19208,0
T63683,0
T231582,0
T112892,0
T82375,0
T265314,0
T36286,0
T273847,0
T64,0
T76004,0
T129967,0
T256641,0
T70835,0
T116292,0
T130963,0
T70028,0
T198750,0
T147825,0
T136385,0
T108874,0
T13714,0
T125017,0
T282585,0
T103119,0
T196694,0
T267301,0
T150799,0
T158518,0
T8201,0
T114205,0
T13986,0
T261439,0
T176872,0
T230226,0
T106491,0
T46381,0
T209124,0
T158403,0
T171693,0
T81121,0
T164130,0
T58390,0
T279232,0
T189287,0
T184721,0
T70772,0
T7557,0
T56215,0
T1986,0
T13149,0
T238169,0
T40910,0
T74116,0
T140916,0
T81208,0
T155673,0
T166043,0
T49028,0
T91502,0
T274256,0
T211901,0
T17507,0
T173655,0
T38130,0
T209644,0
T127583,0
T149836,0
T23423,0
T134775,0
T238885,0
T147313,0
T274242,0
T269754,0
T28830,0
T103666,0
T63492,0
T157484,0
T131118,0
T31321,0
T37485,0
T98102,0
T114439,0
T277190,0
T76779,0
T136692,0
T18448,0
T160020,0
T264011,0
T28795,0
T254466,0
T219552,0
T145094,0
T273295,0
T33133,0
T50479,0
T270070,0
T222203,0
T49031,0
T252768,0
T186394,0
T255245,0
T34008,0
T140287,0
T5919,0
T99835,0
T34869,0
T3657,0
T280532,0
T29117,0
T147178,0
T6220,0
T220002,0
T85078,0
T140562,0
T186552,0
T13582,0
T97547,0
T256817,0
T226185,0
T209770,0
T201356,0
T76986,0
T170131,0
T108115,0
T8770,0
T136066,0
T73402,0
T127375,0
T126135,0
T117413,0
T105440,0
T33787,0
T82663,0
T214586,0
T58641,0
T185643,0
T120279,0
T213271,0
T227565,0
T219842,0
T219251,0
T27774,0
T9950,0
T153180,0
T169157,0
T59567,0
T47312,0
T79737,0
T183889,0
T161108,0
T44683,0
T85366,0
T85053,0
T196785,0
T14012,0
T125209,0
T32744,0
T103397,0
T210867,0
T71773,0
T265900,0
T144121,0
T247543,0
T267808,0
T5332,0
T63411,0
T262363,0
T66544,0
T110803,0
T199487,0
T36229,0
T9944,0
T48070,0
T134504,0
T118880,0
T63230,0
T164202,0
T185552,0
T137840,0
T276427,0
T235533,0
T78462,0
T37064,0
T150865,0
T99036,0
T63423,0
T8998,0
T282107,0
T12879,0
T151944,0
T99006,0
T110798,0
T135366,0
T95984,0
T197347,0
T76639,0
T278508,0
T67244,0
T153762,0
T284083,0
T74484,0
T138928,0
T16035,0
T23191,0
T125893,0
T45006,0
T78667,0
T74893,0
T4828,0
T261610,0
T197095,0
T123409,0
T86658,0
T4626,0
T5570,0
T220696,0
T116942,0
T125056,0
T180059,0
T91541,0
T104045,0
T42786,0
T242650,0
T130305,0
T34813,0
T212532,0
T206865,0
T47172,0
T5755,0
T146242,0
T169296,0
T128877,0
T219679,0
T24046,0
T282071,0
T185505,0
T107554,0
T28351,0
T82139,0
T70805,0
T155130,0
T103323,0
T119797,0
T177235,0
T122002,0
T187095,0
T215479,0
T136999,0
T148602,0
T171433,0
T192070,0
T267950,0
T140183,0
T171401,0
T224287,0
T182213,0
T135832,0
T88481,0
T14780,0
T103970,0
T175941,0
T15390,0
T176452,0
T9324,0
T100424,0
T259480,0
T28957,0
T241731,0
T263077,0
T168032,0
T176077,0
T198405,0
T214691,0
T278188,0
T223799,0
T223894,0
T570,0
T136527,0
T109430,0
T227970,0
T34398,0
T24136,0
T73663,0
T220399,0
T55671,0
T7586,0
T47960,0
T91628,0
T196032,0
T55315,0
T6690,0
T35560,0
T94689,0
T220319,0
T125977,0
T6844,0
T105888,0
T48904,0
T114480,0
T279699,0
T268182,0
T140453,0
T172139,0
T9048,0
T48037,0
T52136,0
T162363,0
T233169,0
T47241,0
T35523,0
T128951,0
T171614,0
T151533,0
T223725,0
T237444,0
T184041,0
T57480,0
T45360,0
T91159,0
T204265,0
T41143,0
T259729,0
T74256,0
T41694,0
T87943,0
T284515,0
T217837,0
T93374,0
T59533,0
T212319,0
T36069,0
T147156,0
T25218,0
T122750,0
T20703,0
T90654,0
T67593,0
T56356,0
T277841,0
T141320,0
T103028,0
T74323,0
T42186,0
T81698,0
T170349,0
T260966,0
T3768,0
T166537,0
T2293,0
T110250,0
T226422,0
T123256,0
T11219,0
T89780,0
T249494,0
T235936,0
T262347,0
T231907,0
T135251,0
T186318,0
T26273,0
T231924,0
T81434,0
T167605,0
T123855,0
T42666,0
T129913,0
T19946,0
T208368,0
T66863,0
T125268,0
T134849,0
T30028,0
T218810,0
T250869,0
T21150,0
T119931,0
T110677,0
T247131,0
T96554,0
T23150,0
T281744,0
T115643,0
T167506,0
T165289,0
T252414,0
T1783,0
T119190,0
T20620,0
T5191,0
T108033,0
T214724,0
T6950,0
T192930,0
T47417,0
T27020,0
T80777,0
T68721,0
T77533,0
T112994,0
T137958,0
T187245,0
T219840,0
T158539,0
T64770,0
T80749,0
T117138,0
T94980,0
T280051,0
T258881,0
T31872,0
T127071,0
T182646,0
T13616,0
T184615,0
T174131,0
T172207,0
T5597,0
T155443,0
T139030,0
T96553,0
T102900,0
T268716,0
T46304,0
T193476,0
T268227,0
T9453,0
T32456,0
T236389,0
T83211,0
T122788,0
T236008,0
T5357,0
T47001,0
T127702,0
T99435,0
T5024,0
T153857,0
T269081,0
T81280,0
T6553,0
T28014,0
T3981,0
T23561,0
T198402,0
T167383,0
T149465,0
T83260,0
T181733,0
T136526,0
T170583,0
T264550,0
T107712,0
T139048,0
T124716,0
T113515,0
T2697,0
T46100,0
T139471,0
T80383,0
T63344,0
T40113,0
T242463,0
T124357,0
T132832,0
T187264,0
T83028,0
T70207,0
T129237,0
T136997,0
T142482,0
T196958,0
T77378,0
T42028,0
T86857,0
T84600,0
T64139,0
T38655,0
T195567,0
T112286,0
T39946,0
T26178,0
T162768,0
T202979,0
T176734,0
T1723,0
T10437,0
T7484,0
T17270,0
T44020,0
T186179,0
T58420,0
T185614,0
T218551,0
T235281,0
T182239,0
T113060,0
T267576,0
T114940,0
T282714,0
T77322,0
T138894,0
T81353,0
T47448,0
T46274,0
T34512,0
T149462,0
T282423,0
T231618,0
T51143,0
T177395,0
T129356,0
T208859,0
T13217,0
T107070,0
T90083,0
T20232,0
T168068,0
T139280,0
T52255,0
T103487,0
T150869,0
T160243,0
T9078,0
T84403,0
T89949,0
T273209,0
T108004,0
T120056,0
T79870,0
T252352,0
T157283,0
T81483,0
T132784,0
T75298,0
T90389,0
T159762,0
T120883,0
T38930,0
T27453,0
T139326,0
T93728,0
T258496,0
T101272,0
T189602,0
T57029,0
T120720,0
T238221,0
T150740,0
T179952,0
T191965,0
T71527,0
T205740,0
T210571,0
T55052,0
T9395,0
T26841,0
T30907,0
T265803,0
T211792,0
T201974,0
T283660,0
T22504,0
T85918,0
T199083,0
T20159,0
T275793,0
T13026,0
T9077,0
T97551,0
T8221,0
T141976,0
T60048,0
T151895,0
T65095,0
T46893,0
T120902,0
T202355,0
T10987,0
T162795,0
T90581,0
T173388,0
T6857,0
T119972,0
T91304,0
T116284,0
T78593,0
T149944,0
T133156,0
T5586,0
T217960,0
T45932,0
T11826,0
T270075,0
T74062,0
T114349,0
T10318,0
T105185,0
T60644,0
T75422,0
T109199,0
T180942,0
T103176,0
T264662,0
T165064,0
T74374,0
T132872,0
T95490,0
T211731,0
T240450,0
T93745,0
T153778,0
T122177,0
T101750,0
T148076,0
T3417,0
T152270,0
T128451,0
T21447,0
T264320,0
T266392,0
T111590,0
T128493,0
T221281,0
T282104,0
T134279,0
T147573,0
T6470,0
T83630,0
T99420,0
T81597,0
T78947,0
T235630,0
T28867,0
T129345,0
T195770,0
T65945,0
T58664,0
T282375,0
T26844,0
T26170,0
T182043,0
T155489,0
T77734,0
T67041,0
T274858,0
T258220,0
T149274,0
T10837,0
T18135,0
T112188,0
T19719,0
T243883,0
T141266,0
T188967,0
T8095,0
T149464,0
T278481,0
T44866,0
T475,0
T211697,0
T164361,0
T266342,0
T123089,0
T64407,0
T250066,0
T238808,0
T77564,0
T125196,0
T60787,0
T28633,0
T37387,0
T35205,0
T248499,0
T28806,0
T82168,0
T229565,0
T188944,0
T90572,0
T281708,0
T230856,0
T59550,0
T837,0
T90847,0
T124761,0
T45386,0
T103762,0
T96623,0
T96676,0
T4389,0
T6210,0
T117255,0
T260450,0
T50061,0
T252816,0
T4798,0
T72626,0
T105908,0
T208791,0
T189551,0
T183509,0
T164345,0
T204923,0
T8324,0
T122813,0
T149824,0
T154724,0
T87446,0
T132181,0
T73874,0
T69377,0
T69721,0
T86230,0
T10111,0
T76544,0
T1270,0
T46684,0
T27844,0
T244244,0
T164402,0
T66732,0
T85487,0
T114093,0
T106471,0
T213765,0
T61263,0
T255628,0
T86090,0
T143449,0
T181427,0
T131477,0
T89075,0
T168502,0
T81889,0
T132777,0
T6258,0
T68475,0
T41747,0
T240063,0
T73723,0
T25598,0
T114161,0
T12192,0
T214544,0
T118090,0
T45619,0
T8801,0
T11871,0
T135468,0
T148479,0
T171512,0
T166607,0
T115290,0
T228227,0
T50772,0
T70010,0
T121456,0
T42249,0
T25790,0
T262257,0
T213880,0
T105887,0
T167744,0
T96575,0
T146757,0
T148010,0
T120717,0
T235196,0
T130268,0
T106133,0
T222682,0
T45134,0
T133501,0
T6005,0
T165750,0
T51508,0
T12598,0
T128324,0
T279504,0
T6772,0
T27182,0
T85066,0
T178671,0
T143612,0
T264374,0
T45641,0
T266704,0
T63083,0
T125647,0
T9982,0
T109932,0
T189411,0
T227889,0
T126029,0
T67907,0
T7898,0
T2434,0
T185259,0
T139393,0
T4667,0
T265670,0
T39308,0
T26710,0
T261869,0
T192590,0
T200189,0
T60978,0
T160893,0
T260022,0
T78755,0
T89582,0
T156975,0
T86170,0
T5341,0
T105784,0
T91707,0
T115018,0
T92965,0
T220687,0
T195149,0
T269417,0
T199372,0
T65839,0
T23654,0
T46698,0
T13918,0
T89398,0
T36419,0
T170979,0
T30779,0
T56092,0
T151490,0
T126109,0
T259235,0
T164156,0
T130623,0
T39312,0
T189389,0
T274431,0
T156521,0
T193893,0
T103187,0
T98470,0
T39673,0
T107228,0
T192064,0
T117699,0
T132413,0
T4953,0
T184421,0
T3514,0
T140035,0
T211111,0
T21993,0
T44356,0
T274760,0
T238788,0
T177352,0
T45217,0
T190103,0
T137536,0
T64684,0
T200137,0
T91702,0
T147420,0
T37306,0
T202161,0
T196116,0
T218947,0
T49874,0
T72352,0
T89903,0
T75118,0
T203594,0
T20185,0
T20672,0
T15381,0
T177952,0
T221935,0
T72043,0
T47842,0
T173342,0
T128558,0
T117973,0
T94549,0
T210889,0
T26745,0
T208735,0
T255952,0
T35401,0
T248090,0
T223573,0
T96281,0
T17528,0
T10007,0
T235364,0
T143534,0
T90633,0
T122343,0
T76119,0
T67673,0
T84532,0
T67541,0
T106421,0
T112557,0
T142730,0
T22501,0
T167441,0
T15063,0
T2412,0
T135258,0
T109066,0
T249743,0
T275363,0
T19432,0
T183622,0
T249634,0
T281286,0
T92966,0
T135877,0
T217844,0
T29400,0
T283683,0
T55748,0
T69,0
T280811,0
T251759,0
T279780,0
T173501,0
T39231,0
T107294,0
T102537,0
T74516,0
T262730,0
T276139,0
T2446,0
T116741,0
T109941,0
T9913,0
T240942,0
T53805,0
T174451,0
T165728,0
T11227,0
T14422,0
T93702,0
T66855,0
T4876,0
T213049,0
T229714,0
T70198,0
T30836,0
T58115,0
T263658,0
T161320,0
T228053,0
T5318,0
T121227,0
T74652,0
T61954,0
T89309,0
T283025,0
T240044,0
T177817,0
T258901,0
T144550,0
T266103,0
T117615,0
T81744,0
T216606,0
T172057,0
T157752,0
T10711,0
T102342,0
T244796,0
T183943,0
T207700,0
T63817,0
T17036,0
T42438,0
T37136,0
T39794,0
T1229,0
T139837,0
T47611,0
T126514,0
T6163,0
T52278,0
T116536,0
T84571,0
T98679,0
T142570,0
T141760,0
T193695,0
T165815,0
T6193,0
T181871,0
T279202,0
T5550,0
T249409,0
T38744,0
T170745,0
T89647,0
T104809,0
T251472,0
T120627,0
T70259,0
T189121,0
T60896,0
T78615,0
T40194,0
T25008,0
T196416,0
T189593,0
T22622,0
T22554,0
T129909,0
T114369,0
T82460,0
T92520,0
T6132,0
T189835,0
T193134,0
T146291,0
T133314,0
T13880,0
T57037,0
T219215,0
T183922,0
T147620,0
T43925,0
T180176,0
T222262,0
T230811,0
T146424,0
T113591,0
T96934,0
T10525,0
T202560,0
T30795,0
T284311,0
T260080,0
T15176,0
T156233,0
T150852,0
T174062,0
T259187,0
T19504,0
T151128,0
T120355,0
T197354,0
T120758,0
T6589,0
T38687,0
T180586,0
T41914,0
T4858,0
T37582,0
T99774,0
T88562,0
T271890,0
T219990,0
T7548,0
T120955,0
T195320,0
T200263,0
T24940,0
T230985,0
T13558,0
T134249,0
T78346,0
T111119,0
T281645,0
T19797,0
T118433,0
T10226,0
T238378,0
T248844,0
T72948,0
T33049,0
T24156,0
T30956,0
T40736,0
T8556,0
T176194,0
T218039,0
T237392,0
T73251,0
T39123,0
T50893,0
T279647,0
T63924,0
T7227,0
T96714,0
T230069,0
T257798,0
T98046,0
T227249,0
T41017,0
T208418,0
T178857,0
T218280,0
T30678,0
T128268,0
T110776,0
T132889,0
T124703,0
T24401,0
T244019,0
T186316,0
T225328,0
T17574,0
T69809,0
T8646,0
T12394,0
T12392,0
T45500,0
T159465,0
T99992,0
T55464,0
T194926,0
T8733,0
T17279,0
T268613,0
T43011,0
T90751,0
T258140,0
T251987,0
T44624,0
T4854,0
T209268,0
T168280,0
T150800,0
T231646,0
T32609,0
T236083,0
T51988,0
T131666,0
T81818,0
T243963,0
T150355,0
T46875,0
T200832,0
T272500,0
T16312,0
T76898,0
T167703,0
T167704,0
T19782,0
T151900,0
T225022,0
T90902,0
T167584,0
T32669,0
T188951,0
T35006,0
T132566,0
T187975,0
T266830,0
T142585,0
T137707,0
T58339,0
T282037,0
T64893,0
T50048,0
T262306,0
T181926,0
T97305,0
T23707,0
T9349,0
T19965,0
T16178,0
T90646,0
T238037,0
T248913,0
T265178,0
T191266,0
T161262,0
T145505,0
T214709,0
T23236,0
T71945,0
T275441,0
T197953,0
T154626,0
T220279,0
T41452,0
T140565,0
T154755,0
T81395,0
T135940,0
T92288,0
T111884,0
T259435,0
T161394,0
T280851,0
T184166,0
T118116,0
T230864,0
T273863,0
T195045,0
T76159,0
T53469,0
T192077,0
T234,0
T140285,0
T92506,0
T3051,0
T175336,0
T248595,0
T124953,0
T233689,0
T5523,0
T132895,0
T259533,0
T120156,0
T185450,0
T177338,0
T36861,0
T239967,0
T20148,0
T62896,0
T113831,0
T20018,0
T182667,0
T120451,0
T25711,0
T68833,0
T41340,0
T118248,0
T18890,0
T117426,0
T267613,0
T102515,0
T200721,0
T137717,0
T165928,0
T72752,0
T87964,0
T205894,0
T142301,0
T60962,0
T123085,0
T35805,0
T111838,0
T47036,0
T222670,0
T46149,0
T272743,0
T227042,0
T5830,0
T128568,0
T187326,0
T144299,0
T138064,0
T138279,0
T31288,0
T191060,0
T214992,0
T211771,0
T187044,0
T223248,0
T146713,0
T62990,0
T121303,0
T49907,0
T3769,0
T4769,0
T17448,0
T104428,0
T261619,0
T95685,0
T149671,0
T62110,0
T19640,0
T276217,0
T88757,0
T82181,0
T112993,0
T24579,0
T148917,0
T73837,0
T49927,0
T71999,0
T114426,0
T34986,0
T7030,0
T196215,0
T159287,0
T82188,0
T193528,0
T189278,0
T232549,0
T267065,0
T68628,0
T30408,0
T55701,0
T2355,0
T142297,0
T157791,0
T93800,0
T149175,0
T234743,0
T29947,0
T86501,0
T157847,0
T71297,0
T3801,0
T69979,0
T235914,0
